log,backbone,batch_size,embedding_size,epochs,freeze_layers,grad_clip,hidden_size,lr,n_layers,rnn_type,strategy,weight_decay,n_runs,total_params,trainable_params,mt_score_mean,mt_score_std,mt_score_2task_mean,mt_score_2task_std,test_next_activity_acc_mean,test_next_activity_acc_std,test_next_activity_loss_mean,test_next_activity_loss_std,test_next_remaining_time_loss_mean,test_next_remaining_time_loss_std,test_next_time_to_next_event_loss_mean,test_next_time_to_next_event_loss_std,best_test_next_activity_acc_mean,best_test_next_activity_acc_std,best_test_next_activity_loss_mean,best_test_next_activity_loss_std,best_test_next_remaining_time_loss_mean,best_test_next_remaining_time_loss_std,best_test_next_time_to_next_event_loss_mean,best_test_next_time_to_next_event_loss_std,selection_score,Dataset,Backbone_pretty,test_next_activity_acc_mean_std,test_next_activity_loss_mean_std,test_next_remaining_time_loss_mean_std,test_next_time_to_next_event_loss_mean_std,best_test_next_activity_acc_mean_std,best_test_next_activity_loss_mean_std,best_test_next_remaining_time_loss_mean_std,best_test_next_time_to_next_event_loss_mean_std,Runtime (h),Setting,lora_alpha,r,few_shot_k
BPI20TravelPermitData,gptneo-1b3,8.0,2048.0,10.0,,5.0,2048.0,5e-05,1.0,lstm,sum,0.1,5.0,1315835959.0,260151.0,1.963991142981407,0.0204095552738932,1.9230555888782088,0.0154440422194151,0.0367088607594936,0.0144663588649801,3.760647201797189,0.1037065395229173,1.2786794995304684,0.1940285558196134,1.2867992089493256,0.1408844903833171,0.0468354430379746,0.0100711307177962,3.755941138554591,0.0995556927081744,1.227165025980173,0.1515065803468751,1.2562999808666846,0.0885871316556303,,BPI20TPD,GPT-Neo-1.3B,0.0367 ± 0.0145,3.7606 ± 0.1037,1.2787 ± 0.194,1.2868 ± 0.1409,0.0468 ± 0.0101,3.7559 ± 0.0996,1.2272 ± 0.1515,1.2563 ± 0.0886,0.04559 ± 0.00030,FewShot-Freezing,,,8.0
BPI20TravelPermitData,gptneo-1b3,8.0,2048.0,10.0,,5.0,2048.0,5e-05,1.0,lstm,sum,0.1,5.0,1366167607.0,50591799.0,1.9830019860100891,0.0410617598034493,1.9280677806887572,0.0145688266721311,0.049262117937635,0.038450642665519,3.837941876064299,0.1372274024473017,0.9722104208717453,0.1721551809154719,1.4817739424568592,0.3322218489486885,0.0630009262117937,0.0328958041428738,3.7169499461405726,0.0955439908970429,0.8609572162316074,0.0950523706023157,1.2620961464743217,0.0232783341039827,,BPI20TPD,GPT-Neo-1.3B,0.0493 ± 0.0385,3.8379 ± 0.1372,0.9722 ± 0.1722,1.4818 ± 0.3322,0.063 ± 0.0329,3.7169 ± 0.0955,0.861 ± 0.0951,1.2621 ± 0.0233,0.05076 ± 0.00027,FewShot-LoRA,512.0,256.0,8.0
BPI20TravelPermitData,gptneo-1b3,8.0,2048.0,10.0,,5.0,2048.0,5e-05,1.0,lstm,sum,0.1,5.0,1315835959.0,260151.0,2.603291550502437,0.0596852662298319,1.9666937627902592,0.0024961875943131,0.5708675517134918,0.0513109286905849,1.5252110987277852,0.207515275455305,0.8753237232303647,0.0304481518918445,0.9434796688460244,0.0317925265389478,0.5879654214263662,0.045100916164848,1.4899904820535537,0.1956015988264016,0.8619881749661037,0.0222148863929118,0.9423189961538524,0.0317000501522957,,BPI20TPD,GPT-Neo-1.3B,0.5709 ± 0.0513,1.5252 ± 0.2075,0.8753 ± 0.0304,0.9435 ± 0.0318,0.588 ± 0.0451,1.49 ± 0.1956,0.862 ± 0.0222,0.9423 ± 0.0317,0.15817 ± 0.00105,Freezing,,,
BPI20TravelPermitData,gptneo-1b3,8.0,2048.0,10.0,"-1,-2",5.0,2048.0,5e-05,1.0,lstm,sum,0.1,5.0,1315835959.0,100964407.0,2.693972497982734,0.0383444028249699,1.9492483846048656,0.0091862829067041,0.6678295770299476,0.0313745273400412,1.1689749066599284,0.0997378644211548,1.1161816977747947,0.1413135879003275,1.0089971982185102,0.0406720949372444,0.695788823711022,0.028435268584044,1.1091719112649454,0.0809500699951502,0.980520701618907,0.0673077122726237,0.9180718307636446,0.0083175756050055,,BPI20TPD,GPT-Neo-1.3B,0.6678 ± 0.0314,1.169 ± 0.0997,1.1162 ± 0.1413,1.009 ± 0.0407,0.6958 ± 0.0284,1.1092 ± 0.081,0.9805 ± 0.0673,0.9181 ± 0.0083,0.18053 ± 0.00106,"Freezing-[-1, -2]",,,
BPI20TravelPermitData,gptneo-1b3,8.0,2048.0,10.0,-1,5.0,2048.0,5e-05,1.0,lstm,sum,0.1,5.0,1315835959.0,50612279.0,2.6994659458422925,0.0590983410582419,1.9523180620616776,0.0062067525195702,0.6700030873726458,0.0560968371290315,1.162258350057858,0.1402511399593021,1.137723436782521,0.0780773449614453,0.9398689949221728,0.0424197239721145,0.677764742204384,0.049643893250094,1.1409419000100929,0.1179879443268815,0.9875963925711716,0.0447137546054831,0.9222847790672444,0.0240005616694919,,BPI20TPD,GPT-Neo-1.3B,0.67 ± 0.0561,1.1623 ± 0.1403,1.1377 ± 0.0781,0.9399 ± 0.0424,0.6778 ± 0.0496,1.1409 ± 0.118,0.9876 ± 0.0447,0.9223 ± 0.024,0.16912 ± 0.00078,Freezing-[-1],,,
BPI20TravelPermitData,gptneo-1b3,8.0,2048.0,10.0,"0,1",5.0,2048.0,5e-05,1.0,lstm,sum,0.1,5.0,1315835959.0,100964407.0,2.6697291981458724,0.0108643439096636,1.9540559010441008,0.0103905939005479,0.6417783266440259,0.0055851757289535,1.18377380835123,0.065618049335703,0.966725100970408,0.0482711324003786,1.0658058889282451,0.1338978276547484,0.6716702686014202,0.021252357433565,1.0781436307741632,0.0694686881192833,0.8830473735605576,0.0388996817995646,0.9681717677409356,0.0515707926067576,,BPI20TPD,GPT-Neo-1.3B,0.6418 ± 0.0056,1.1838 ± 0.0656,0.9667 ± 0.0483,1.0658 ± 0.1339,0.6717 ± 0.0213,1.0781 ± 0.0695,0.883 ± 0.0389,0.9682 ± 0.0516,0.18079 ± 0.00026,"Freezing-[0, 1]",,,
BPI20TravelPermitData,gptneo-1b3,8.0,2048.0,10.0,0,5.0,2048.0,5e-05,1.0,lstm,sum,0.1,5.0,1315835959.0,50612279.0,2.663804266523069,0.0171280553548714,1.957798508186796,0.0034659029494523,0.6331089842543995,0.0169817928759781,1.265535602457695,0.0984132916685708,0.9628510243968488,0.0532410574610419,1.008680448452607,0.0477003392834963,0.6644952145723989,0.0209990028496899,1.084050025056637,0.0772911181224817,0.8467452703960591,0.0389627331313594,0.9171538028911368,0.0165690233649729,,BPI20TPD,GPT-Neo-1.3B,0.6331 ± 0.017,1.2655 ± 0.0984,0.9629 ± 0.0532,1.0087 ± 0.0477,0.6645 ± 0.021,1.0841 ± 0.0773,0.8467 ± 0.039,0.9172 ± 0.0166,0.16914 ± 0.00094,Freezing-[0],,,
BPI20TravelPermitData,gptneo-1b3,8.0,2048.0,10.0,,5.0,2048.0,5e-05,1.0,lstm,sum,0.1,5.0,1322127415.0,6551607.0,2.753231174244342,0.0299034916558224,1.958076110782062,0.0025705147838781,0.7130534115467737,0.0274053881041898,0.9964516293984133,0.0709650216074002,1.016274202304992,0.0283691486636324,0.9560456900436152,0.0384186125408167,0.7275825872182773,0.0213606096565641,0.9668952553476144,0.0568226138610924,0.9209137091970842,0.0174175601470331,0.9199068083944202,0.0326579233771774,,BPI20TPD,GPT-Neo-1.3B,0.7131 ± 0.0274,0.9965 ± 0.071,1.0163 ± 0.0284,0.956 ± 0.0384,0.7276 ± 0.0214,0.9669 ± 0.0568,0.9209 ± 0.0174,0.9199 ± 0.0327,0.16367 ± 0.00062,LoRA,64.0,32.0,
BPI20TravelPermitData,gptneo-1b3,8.0,2048.0,0.0,,5.0,2048.0,5e-05,1.0,lstm,sum,0.1,5.0,1315835959.0,260151.0,1.705012350111086,0.2195776420212992,1.694435897444557,0.2210444002995806,0.0094844087681383,0.0088376925053324,4.885535929280323,0.2600310305337334,2.126352110471428,0.9892297967789436,4.225764863378437,3.994430390265115,0.0094844087681383,0.0088376925053324,4.885535929280323,0.2600310305337334,2.126352110471428,0.9892297967789436,4.225764863378437,3.994430390265115,,BPI20TPD,GPT-Neo-1.3B,0.0095 ± 0.0088,4.8855 ± 0.26,2.1264 ± 0.9892,4.2258 ± 3.9944,0.0095 ± 0.0088,4.8855 ± 0.26,2.1264 ± 0.9892,4.2258 ± 3.9944,0.00385 ± 0.00004,ZeroShot,,,
BPI20TravelPermitData,gpt2,8.0,768.0,10.0,,5.0,768.0,5e-05,1.0,lstm,sum,0.1,5.0,124537399.0,97591.0,1.9810141685457416,0.0370836761378444,1.9278289339127557,0.0064050557957643,0.0476937326335288,0.027698485471642,3.871697790670557,0.1699003784380072,1.1738792842713062,0.0648146111481438,1.3039223158819582,0.0518843424755739,0.0486940413707934,0.028311176861321,3.871697790670557,0.1699003784380072,1.1738792842713062,0.0648146111481438,1.3009990716988968,0.055337291627689,,BPI20TPD,GPT2,0.0477 ± 0.0277,3.8717 ± 0.1699,1.1739 ± 0.0648,1.3039 ± 0.0519,0.0487 ± 0.0283,3.8717 ± 0.1699,1.1739 ± 0.0648,1.301 ± 0.0553,0.02011 ± 0.00152,FewShot-Freezing,,,8.0
